from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
18,18,,,246106124610632+1904206+1,246106124610632+1901561+1,1,
18,18,,,246106724610841+1904206+1,246106724610841+1901561+1,1,
18,18,,,246106724610843+1904206+1,246106724610843+1901561+1,1,
18,18,,,246109524611752+1904206+1,246109524611752+1901561+1,1,
18,18,,,246104624610561+1904206+1,246104624610561+1901561+1,1,
18,18,,,246106124610633+1904206+1,246106124610633+1901561+1,1,
18,18,,,246104624610563+1901566+0,246104624610563+1904247+1,1,
18,18,,,246106124610634+1901566+0,246106124610634+1904247+1,1,
18,18,,,246106724610844+1901566+0,246106724610844+1904247+1,1,
18,18,,,246109524611753+1901566+0,246109524611753+1904247+1,1,
18,18,,,246106124610633+1901669+1,246106124610633+1904315+1,1,
18,18,,,246104624610562+1901687+1,246104624610562+1904337+1,1,
18,18,,,246106724610843+1901687+1,246106724610843+1904337+1,1,
18,18,,,246106724610844+1901687+1,246106724610844+1904337+1,1,
18,18,,,246103324610342+1901738+0,246103324610342+1904399+0,1,
18,18,,,246103924610401+1901738+0,246103924610401+1904399+0,1,
18,18,,,246103324610332+1901563+0,246103324610342+1904244+1,1,
18,18,,,246103424610343+1901564+0,246103324610343+1904244+1,1,
18,18,,,246104624610561+1901566+0,246104624610561+1904247+1,1,
18,18,,,246106124610632+1901566+0,246106124610632+1904247+1,1,
18,18,,,246106724610841+1901566+0,246106724610841+1904247+1,1,
18,18,,,246108924610914+1901566+0,246108924610914+1904247+1,1,
18,18,,,246109524611751+1901566+0,246109524611751+1904247+1,1,
18,18,,,246105024611765+1901567+0,246103624611765+1904245+1,1,
18,18,,,246104624610564+1901669+1,246104624610564+1904315+1,1,
18,18,,,246106124610634+1901669+1,246106124610634+1904315+1,1,
18,18,,,246109524611751+1901669+1,246109524611751+1904315+1,1,
18,18,,,246103924610402+1901684+1,246103924610402+1904333+1,1,
18,18,,,246104624610561+1901687+1,246104624610561+1904337+1,1,
18,18,,,246106124610634+1901687+1,246106124610634+1904337+1,1,
18,18,,,246103924610402+1901722+1,246103924610402+1904373+1,1,
18,18,,,246109524611753+1901724+1,246109524611753+1904376+1,1,
18,18,,,246103324610343+1901738+0,246103324610343+1904399+0,1,
18,18,,,246104624610564+1901740+0,246104624610564+1904402+0,1,
18,18,,,246106124610633+1901740+0,246106124610633+1904402+0,1,
18,18,,,246109524611751+1901740+0,246109524611751+1904402+0,1,
18,18,,,246106724610843+1901566+0,246106724610843+1904247+1,1,
18,18,,,246108924610913+1901566+0,246108924610913+1904247+1,1,
18,18,,,246103624610435+1901668+1,246103624610435+1904313+1,1,
18,18,,,246106724610841+1901669+1,246106724610841+1904315+1,1,
18,18,,,246106724610842+1901669+1,246106724610842+1904315+1,1,
18,18,,,246103624611765+1901686+1,246103624611765+1904335+1,1,
18,18,,,246108924610913+1901687+1,246108924610913+1904337+1,1,
18,18,,,246109524611752+1901687+1,246109524611752+1904337+1,1,
18,18,,,246109524611753+1901687+1,246109524611753+1904337+1,1,
18,18,,,246104624610562+1901724+1,246104624610562+1904376+1,1,
18,18,,,246108924610912+1901724+1,246108924610912+1904376+1,1,
18,18,,,246103924610402+1901738+0,246103924610402+1904399+0,1,
18,18,,,246106724610844+1901740+0,246106724610844+1904402+0,1,
18,18,,,246103924610402+1901563+0,246103924610402+1904244+1,1,
18,18,,,246103624610435+1901565+0,246103624611765+1904245+1,1,
18,18,,,246104624610562+1901566+0,246104624610562+1904247+1,1,
18,18,,,246106124610632+1901669+1,246106124610632+1904315+1,1,
18,18,,,246109524611754+1901669+1,246109524611754+1904315+1,1,
18,18,,,246103424610343+1901685+1,246103424610343+1904334+1,1,
18,18,,,246104624610563+1901687+1,246104624610563+1904337+1,1,
18,18,,,246106124610632+1901687+1,246106124610632+1904337+1,1,
18,18,,,246104624610562+1901740+0,246104624610562+1904402+0,1,
18,18,,,246109524611752+1901740+0,246109524611752+1904402+0,1,
18,18,,,246103924610401+1901563+0,246103924610401+1904244+1,1,
18,18,,,246106124610633+1901566+0,246106124610633+1904247+1,1,
18,18,,,246103924610402+1901666+1,246103924610402+1904311+1,1,
18,18,,,246104624610562+1901669+1,246104624610562+1904315+1,1,
18,18,,,246108924610913+1901669+1,246108924610913+1904315+1,1,
18,18,,,246103924610401+1901684+1,246103924610401+1904333+1,1,
18,18,,,246106724610842+1901687+1,246106724610842+1904337+1,1,
18,18,,,246103924610401+1901722+1,246103924610401+1904373+1,1,
18,18,,,246103624611765+1901723+1,246105024611765+1904377+1,1,
18,18,,,246104624610561+1901724+1,246104624610561+1904376+1,1,
18,18,,,246104624610563+1901724+1,246104624610563+1904376+1,1,
18,18,,,246104624610564+1901724+1,246104624610564+1904376+1,1,
18,18,,,246106124610632+1901724+1,246106124610632+1904376+1,1,
18,18,,,246109524611752+1901724+1,246109524611752+1904376+1,1,
18,18,,,246106724610842+1901740+0,246106724610842+1904402+0,1,
18,18,,,246109524611754+1901740+0,246109524611754+1904402+0,1,
18,18,,,246106724610842+1901566+0,246106724610842+1904247+1,1,
18,18,,,246108924610912+1901566+0,246108924610912+1904247+1,1,
18,18,,,246104624610561+1901669+1,246104624610561+1904315+1,1,
18,18,,,246104624610563+1901669+1,246104624610563+1904315+1,1,
18,18,,,246106724610843+1901669+1,246106724610843+1904315+1,1,
18,18,,,246109524611753+1901669+1,246109524611753+1904315+1,1,
18,18,,,246108924610914+1901687+1,246108924610914+1904337+1,1,
18,18,,,246109524611754+1901687+1,246109524611754+1904337+1,1,
18,18,,,246103324610343+1901722+1,246103424610343+1904374+1,1,
18,18,,,246106724610841+1901724+1,246106724610841+1904376+1,1,
18,18,,,246106724610844+1901724+1,246106724610844+1904376+1,1,
18,18,,,246104624610561+1901740+0,246104624610561+1904402+0,1,
18,18,,,246109524611752+1901566+0,246109524611752+1904247+1,1,
18,18,,,246109524611754+1901566+0,246109524611754+1904247+1,1,
18,18,,,246103324610332+1901666+1,246103324610332+1904311+1,1,
18,18,,,246103424610343+1901667+1,246103424610343+1904312+1,1,
18,18,,,246106724610844+1901669+1,246106724610844+1904315+1,1,
18,18,,,246108924610912+1901669+1,246108924610912+1904315+1,1,
18,18,,,246109524611752+1901669+1,246109524611752+1904315+1,1,
18,18,,,246105024611765+1901670+1,246105024611765+1904316+1,1,
18,18,,,246103324610332+1901684+1,246103324610332+1904333+1,1,
18,18,,,246104624610564+1901687+1,246104624610564+1904337+1,1,
18,18,,,246109524611751+1901687+1,246109524611751+1904337+1,1,
18,18,,,246108924610913+1901724+1,246108924610913+1904376+1,1,
18,18,,,246109524611754+1901724+1,246109524611754+1904376+1,1,
18,18,,,246104624610563+1901740+0,246104624610563+1904402+0,1,
18,18,,,246106124610632+1901740+0,246106124610632+1904402+0,1,
18,18,,,246106724610841+1901740+0,246106724610841+1904402+0,1,
18,18,,,246106724610843+1901740+0,246106724610843+1904402+0,1,
18,18,,,246108924610912+1901740+0,246108924610912+1904402+0,1,
18,18,,,246109524611753+1901740+0,246109524611753+1904402+0,1,
18,18,,,246104624610564+1901566+0,246104624610564+1904247+1,1,
18,18,,,246103924610401+1901666+1,246103924610401+1904311+1,1,
18,18,,,246108924610914+1901669+1,246108924610914+1904315+1,1,
18,18,,,246106124610633+1901687+1,246106124610633+1904337+1,1,
18,18,,,246106724610841+1901687+1,246106724610841+1904337+1,1,
18,18,,,246108924610912+1901687+1,246108924610912+1904337+1,1,
18,18,,,246103324610342+1901722+1,246103324610332+1904373+1,1,
18,18,,,246103624611765+1901723+1,246103624610435+1904375+1,1,
18,18,,,246106124610633+1901724+1,246106124610633+1904376+1,1,
18,18,,,246106124610634+1901724+1,246106124610634+1904376+1,1,
18,18,,,246106724610842+1901724+1,246106724610842+1904376+1,1,
18,18,,,246106724610843+1901724+1,246106724610843+1904376+1,1,
18,18,,,246108924610914+1901724+1,246108924610914+1904376+1,1,
18,18,,,246109524611751+1901724+1,246109524611751+1904376+1,1,
18,18,,,246103624611765+1901739+0,246103624611765+1904400+0,1,
18,18,,,246106124610634+1901740+0,246106124610634+1904402+0,1,
18,18,,,246108924610913+1901740+0,246108924610913+1904402+0,1,
18,18,,,246108924610914+1901740+0,246108924610914+1904402+0,1,
131,131,,,246103924610402+1899663+1,246103924610402+1899885+1,1,
131,131,,,246106724610841+1899665+1,246106724610841+1899888+1,1,
131,131,,,246103324610342+1899663+1,246103324610332+1899885+1,1,
131,131,,,246103324610343+1899663+1,246103424610343+1899886+1,1,
131,131,,,246103924610401+1899663+1,246103924610401+1899885+1,1,
131,131,,,246104624610561+1899665+1,246104624610561+1899888+1,1,
131,131,,,246106724610842+1899665+1,246106724610842+1899888+1,1,
131,131,,,246108924610913+1899665+1,246108924610913+1899888+1,1,
131,131,,,246108924610914+1899665+1,246108924610914+1899888+1,1,
131,131,,,246104624610563+1899665+1,246104624610563+1899888+1,1,
131,131,,,246106724610843+1899665+1,246106724610843+1899888+1,1,
131,131,,,246106724610844+1899665+1,246106724610844+1899888+1,1,
131,131,,,246109524611754+1899665+1,246109524611754+1899888+1,1,
131,131,,,246106124610634+1899665+1,246106124610634+1899888+1,1,
131,131,,,246108924610912+1899665+1,246108924610912+1899888+1,1,
131,131,,,246109524611751+1899665+1,246109524611751+1899888+1,1,
131,131,,,246106124610632+1899665+1,246106124610632+1899888+1,1,
131,131,,,246106124610633+1899665+1,246106124610633+1899888+1,1,
131,131,,,246109524611752+1899665+1,246109524611752+1899888+1,1,
131,131,,,246103624610435+1899664+1,246103624610435+1899887+1,1,
131,131,,,246104624610562+1899665+1,246104624610562+1899888+1,1,
131,131,,,246104624610564+1899665+1,246104624610564+1899888+1,1,
131,131,,,246109524611753+1899665+1,246109524611753+1899888+1,1,
131,131,,,246105024611765+1899666+1,246105024611765+1899889+1,1,
76,76,,,246104624610561+1903039+0,246104624610561+1902080+0,1,
76,76,,,246106724610841+1903052+0,246106724610841+1902098+0,1,
76,76,,,246103324610332+1903071+0,246103324610332+1902113+0,1,
76,76,,,246103624611765+1903073+0,246103624610435+1902115+0,1,
76,76,,,246104624610564+1903075+0,246104624610564+1902117+0,1,
76,76,,,246106724610841+1903075+0,246106724610841+1902117+0,1,
76,76,,,246106724610843+1903075+0,246106724610843+1902117+0,1,
76,76,,,246104624610561+1903089+0,246104624610561+1902140+0,1,
76,76,,,246104624610562+1903089+0,246104624610562+1902140+0,1,
76,76,,,246106124610634+1903089+0,246106124610634+1902140+0,1,
76,76,,,246109524611751+1903089+0,246109524611751+1902140+0,1,
76,76,,,246105024611765+1903191+0,246105024611765+1902152+0,1,
76,76,,,246103924610401+1903430+0,246103924610401+1902177+0,1,
76,76,,,246103424610343+1903431+0,246103324610343+1902177+0,1,
76,76,,,246108924610912+1903434+0,246108924610912+1902180+0,1,
76,76,,,246103324610342+1903514+0,246103324610332+1902221+0,1,
76,76,,,246103324610343+1903514+0,246103424610343+1902222+0,1,
76,76,,,246106624610807+1905871+0,246106624610807+1905612+0,1,
76,76,,,246104224610424+1905872+0,246104224610424+1905613+0,1,
76,76,,,246108824610931+1905873+0,246108824610931+1905614+0,1,
76,76,,,246105924610597+1905874+0,246105924610597+1905615+0,1,
76,76,,,246106024610651+1905886+0,246106024610651+1905622+0,1,
76,76,,,246108824610936+1905899+0,246108824610936+1905634+0,1,
76,76,,,246105924610597+1905914+0,246105924610597+1905647+0,1,
76,76,,,246108824610931+1905947+0,246108824610931+1905671+0,1,
76,76,,,246109524611753+1903517+0,246109524611753+1902225+0,1,
76,76,,,246106724610842+1903527+0,246106724610842+1902241+0,1,
76,76,,,246103924610401+1903534+0,246103924610401+1902254+0,1,
76,76,,,246103624610435+1903536+0,246103624610435+1902256+0,1,
76,76,,,246104624610562+1903538+0,246104624610562+1902258+0,1,
76,76,,,246109524611754+1903538+0,246109524611754+1902258+0,1,
76,76,,,246106124610632+1903553+0,246106124610632+1901490+0,1,
76,76,,,246106724610844+1903553+0,246106724610844+1901490+0,1,
76,76,,,246108924610912+1903553+0,246108924610912+1901490+0,1,
76,76,,,246108924610913+1903553+0,246108924610913+1901490+0,1,
76,76,,,246109524611754+1903553+0,246109524611754+1901490+0,1,
76,76,,,246104624610561+1903563+0,246104624610561+1901495+0,1,
76,76,,,246106724610842+1903563+0,246106724610842+1901495+0,1,
76,76,,,246106724610844+1903563+0,246106724610844+1901495+0,1,
76,76,,,246106624610807+1905963+0,246106624610807+1905681+0,1,
76,76,,,246103724610376+1905979+0,246103724610446+1905696+0,1,
76,76,,,246109424611717+1905980+0,246109424611717+1905697+0,1,
76,76,,,246109424611717+1906010+0,246109424611717+1905724+0,1,
76,76,,,246105124610586+1906012+0,246105124610586+1905726+0,1,
76,76,,,246103724610446+1906028+0,246103724610446+1905736+0,1,
76,76,,,246108824610936+1906031+0,246108824610936+1905739+0,1,
76,76,,,246103724610446+1906047+0,246104424610446+1905751+0,1,
76,76,,,246105924610597+1906068+0,246105924610597+1905765+0,1,
76,76,,,246108724610877+1906068+0,246108724610877+1905765+0,1,
76,76,,,246104624610561+1903626+0,246104624610561+1902327+0,1,
76,76,,,246109524611752+1903626+0,246109524611752+1902327+0,1,
76,76,,,246106724610843+1903626+0,246106724610843+1902327+0,1,
76,76,,,246108924610912+1903626+0,246108924610912+1902327+0,1,
76,76,,,246108924610913+1903626+0,246108924610913+1902327+0,1,
76,76,,,246103324610342+1903692+0,246103324610342+1902355+0,1,
76,76,,,246109424611717+1906101+0,246109424611717+1905787+0,1,
76,76,,,246109424611717+1906138+0,246109424611717+1905830+0,1,
76,76,,,246103724610446+1906151+0,246103724610446+1905843+0,1,
76,76,,,246109424611717+1906152+0,246109424611717+1905844+0,1,
76,76,,,246103624610435+1903693+0,246103624610435+1902356+0,1,
76,76,,,246108924610914+1903695+0,246108924610914+1902358+0,1,
76,76,,,246105024611765+1903696+0,246105024611765+1902359+0,1,
76,76,,,246103324610343+1903757+0,246103424610343+1902372+0,1,
76,76,,,246106124610633+1903760+0,246106124610633+1902375+0,1,
76,76,,,246104624610561+1903810+0,246104624610561+1902387+0,1,
76,76,,,246106724610844+1903810+0,246106724610844+1902387+0,1,
76,76,,,246108924610913+1903810+0,246108924610913+1902387+0,1,
76,76,,,246109524611754+1903810+0,246109524611754+1902387+0,1,
76,76,,,246103924610402+1903821+0,246103924610402+1902401+0,1,
76,76,,,246106124610633+1903824+0,246106124610633+1902403+0,1,
76,76,,,246103924610401+1903879+0,246103924610401+1902422+0,1,
76,76,,,246108924610913+1903883+0,246108924610913+1902424+0,1,
76,76,,,246103424610343+1903932+0,246103324610343+1902450+0,1,
76,76,,,246108924610914+1903935+0,246108924610914+1902452+0,1,
76,76,,,246109524611753+1903935+0,246109524611753+1902452+0,1,
76,76,,,246103424610343+1903963+0,246103324610343+1902475+0,1,
76,76,,,246109524611751+1903966+0,246109524611751+1902478+0,1,
76,76,,,246109524611753+1903966+0,246109524611753+1902478+0,1,
76,76,,,246109524611754+1903966+0,246109524611754+1902478+0,1,
76,76,,,246106124610633+1904015+0,246106124610633+1902494+0,1,
76,76,,,246106724610844+1904015+0,246106724610844+1902494+0,1,
76,76,,,246109524611754+1904015+0,246109524611754+1902494+0,1,
76,76,,,246106124610633+1902517+0,246106124610633+1901482+0,1,
76,76,,,246109524611753+1902517+0,246109524611753+1901482+0,1,
76,76,,,246103924610401+1902536+1,246103924610401+1901188+1,1,
76,76,,,246108924610913+1902540+1,246108924610913+1901191+1,1,
76,76,,,246103924610401+1902558+1,246103924610401+1901849+1,1,
76,76,,,246104624610563+1902561+1,246104624610563+1901232+1,1,
76,76,,,246104624610564+1902561+1,246104624610564+1901232+1,1,
76,76,,,246106724610841+1902561+1,246106724610841+1901232+1,1,
76,76,,,246106724610844+1902561+1,246106724610844+1901232+1,1,
76,76,,,246106724610841+1902561+1,246106724610841+1901852+1,1,
76,76,,,246104624610564+1902859+1,246104624610564+1902046+1,1,
76,76,,,246106124610633+1902859+1,246106124610633+1902046+1,1,
76,76,,,246106724610843+1902859+1,246106724610843+1902046+1,1,
76,76,,,246108924610913+1902859+1,246108924610913+1902046+1,1,
76,76,,,246106724610843+1903039+0,246106724610843+1902080+0,1,
76,76,,,246106724610844+1903039+0,246106724610844+1902080+0,1,
76,76,,,246103924610401+1903049+0,246103924610401+1902094+0,1,
76,76,,,246106724610843+1903052+0,246106724610843+1902098+0,1,
76,76,,,246108924610914+1903052+0,246108924610914+1902098+0,1,
76,76,,,246106124610633+1903075+0,246106124610633+1902117+0,1,
76,76,,,246104624610563+1903089+0,246104624610563+1902140+0,1,
76,76,,,246108924610914+1903089+0,246108924610914+1902140+0,1,
76,76,,,246109524611754+1903089+0,246109524611754+1902140+0,1,
76,76,,,246103624610435+1903188+0,246104324610435+1902150+0,1,
76,76,,,246104124610413+1903189+0,246104124610413+1902149+0,1,
76,76,,,246104624610562+1903190+0,246104624610562+1902151+0,1,
76,76,,,246109524611753+1903190+0,246109524611753+1902151+0,1,
76,76,,,246108924610913+1903434+0,246108924610913+1902180+0,1,
76,76,,,246103824610527+1905871+0,246103824610527+1905612+0,1,
76,76,,,246105124610586+1905873+0,246105124610586+1905614+0,1,
76,76,,,246106624610807+1905883+0,246106624610807+1905620+0,1,
76,76,,,246108724610877+1905887+0,246108724610877+1905623+0,1,
76,76,,,246106624610807+1905897+0,246106624610807+1905632+0,1,
76,76,,,246103724610376+1905909+0,246103724610446+1905643+0,1,
76,76,,,246105124610586+1905947+0,246105124610586+1905671+0,1,
76,76,,,246106024610656+1905947+0,246106024610656+1905671+0,1,
76,76,,,246108824610936+1905947+0,246108824610936+1905671+0,1,
76,76,,,246106124610633+1903517+0,246106124610633+1902225+0,1,
